Date,Value
2009-12-22,0.015263157894737171
2009-12-23,0.015263157894737171
2009-12-24,0.015263157894737171
2009-12-25,0.015263157894737171
2009-12-28,0.015263157894737171
2009-12-29,0.015263157894737171
2009-12-30,0.015263157894737171
2010-01-11,0.017826086956521593
2010-01-12,0.017826086956521593
2010-01-13,0.017826086956521593
2010-01-14,0.017826086956521593
2010-01-15,0.017826086956521593
2010-01-18,0.017826086956521593
2010-01-19,0.017826086956521593
2010-01-20,0.017826086956521593
2010-01-21,0.017826086956521593
2010-01-22,0.017826086956521593
2010-01-25,0.017826086956521593
2010-01-26,0.017826086956521593
2010-01-27,0.017826086956521593
2010-01-28,0.017826086956521593
2010-01-29,0.017826086956521593
2010-02-01,0.10933333333333337
2010-02-02,0.10933333333333337
2010-02-03,0.10933333333333337
2010-02-04,0.10933333333333337
2010-02-05,0.10933333333333337
2010-02-08,0.10933333333333337
2010-02-09,0.10933333333333337
2010-02-10,0.10933333333333337
2010-02-11,0.10933333333333337
2010-02-12,0.10933333333333337
2010-02-15,0.10933333333333337
2010-02-16,0.10933333333333337
2010-02-17,0.10933333333333337
2010-02-18,0.10933333333333337
2010-02-19,0.10933333333333337
2010-02-24,0.10933333333333337
2010-02-25,0.10933333333333337
2010-02-26,0.10933333333333337
2010-02-27,0.10933333333333337
2010-03-01,0.04526315789473681
2010-03-02,0.04526315789473681
2010-03-03,0.04526315789473681
2010-03-04,0.04526315789473681
2010-03-05,0.04526315789473681
2010-03-09,0.04526315789473681
2010-03-10,0.04526315789473681
2010-03-11,0.04526315789473681
2010-03-12,0.04526315789473681
2010-03-15,0.04526315789473681
2010-03-16,0.04526315789473681
2010-03-17,0.04526315789473681
2010-03-18,0.04526315789473681
2010-03-19,0.04526315789473681
2010-03-22,0.04526315789473681
2010-03-23,0.04526315789473681
2010-03-24,0.04526315789473681
2010-03-25,0.04526315789473681
2010-03-26,0.04526315789473681
2010-03-29,0.04526315789473681
2010-03-30,0.04526315789473681
2010-03-31,0.029999999999999784
2010-04-01,0.029999999999999784
2010-04-02,0.029999999999999784
2010-04-05,0.029999999999999784
2010-04-06,0.029999999999999784
2010-04-07,0.029999999999999784
2010-04-08,0.029999999999999784
2010-04-09,0.029999999999999784
2010-04-12,0.029999999999999784
2010-04-13,0.029999999999999784
2010-04-14,0.029999999999999784
2010-04-15,0.029999999999999784
2010-04-16,0.029999999999999784
2010-04-19,0.029999999999999784
2010-04-20,0.029999999999999784
2010-04-21,0.029999999999999784
2010-04-22,0.029999999999999784
2010-04-23,0.029999999999999784
2010-04-26,0.029999999999999784
2010-04-27,0.029999999999999784
2010-04-28,0.029999999999999784
2010-04-29,0.029999999999999784
2010-04-30,0.013181818181818466
2010-05-04,0.013181818181818466
2010-05-05,0.013181818181818466
2010-05-06,0.013181818181818466
2010-05-07,0.013181818181818466
2010-05-11,0.013181818181818466
2010-05-12,0.013181818181818466
2010-05-13,0.013181818181818466
2010-05-14,0.013181818181818466
2010-05-17,0.013181818181818466
2010-05-18,0.013181818181818466
2010-05-19,0.013181818181818466
2010-05-20,0.013181818181818466
2010-05-21,0.013181818181818466
2010-05-24,0.013181818181818466
2010-05-25,0.013181818181818466
2010-05-26,0.013181818181818466
2010-05-27,0.013181818181818466
2010-05-28,0.013181818181818466
2010-05-31,0.02631578947368421
2010-06-01,0.02631578947368421
2010-06-02,0.02631578947368421
2010-06-03,0.02631578947368421
2010-06-04,0.02631578947368421
2010-06-07,0.02631578947368421
2010-06-08,0.02631578947368421
2010-06-09,0.02631578947368421
2010-06-10,0.02631578947368421
2010-06-11,0.02631578947368421
2010-06-15,0.02631578947368421
2010-06-16,0.02631578947368421
2010-06-17,0.02631578947368421
2010-06-18,0.02631578947368421
2010-06-21,0.02631578947368421
2010-06-22,0.02631578947368421
2010-06-23,0.02631578947368421
2010-06-24,0.02631578947368421
2010-06-25,0.02631578947368421
2010-06-28,0.02631578947368421
2010-06-29,0.02631578947368421
2010-06-30,0.0185714285714286
2010-07-01,0.0185714285714286
2010-07-02,0.0185714285714286
2010-07-05,0.0185714285714286
2010-07-06,0.0185714285714286
2010-07-07,0.0185714285714286
2010-07-08,0.0185714285714286
2010-07-09,0.0185714285714286
2010-07-12,0.0185714285714286
2010-07-13,0.0185714285714286
2010-07-14,0.0185714285714286
2010-07-15,0.0185714285714286
2010-07-16,0.0185714285714286
2010-07-19,0.0185714285714286
2010-07-20,0.0185714285714286
2010-07-21,0.0185714285714286
2010-07-22,0.0185714285714286
2010-07-23,0.0185714285714286
2010-07-26,0.0185714285714286
2010-07-27,0.0185714285714286
2010-07-28,0.0185714285714286
2010-07-29,0.0185714285714286
2010-07-30,0.0185714285714286
2010-08-02,0.015652173913043455
2010-08-03,0.015652173913043455
2010-08-04,0.015652173913043455
2010-08-05,0.015652173913043455
2010-08-06,0.015652173913043455
2010-08-09,0.015652173913043455
2010-08-10,0.015652173913043455
2010-08-11,0.015652173913043455
2010-08-12,0.015652173913043455
2010-08-13,0.015652173913043455
2010-08-16,0.015652173913043455
2010-08-17,0.015652173913043455
2010-08-18,0.015652173913043455
2010-08-19,0.015652173913043455
2010-08-20,0.015652173913043455
2010-08-23,0.015652173913043455
2010-08-24,0.015652173913043455
2010-08-25,0.015652173913043455
2010-08-26,0.015652173913043455
2010-08-27,0.015652173913043455
2010-08-30,0.015652173913043455
2010-08-31,0.026190476190476056
2010-09-01,0.026190476190476056
2010-09-02,0.026190476190476056
2010-09-03,0.026190476190476056
2010-09-06,0.026190476190476056
2010-09-07,0.026190476190476056
2010-09-08,0.026190476190476056
2010-09-09,0.026190476190476056
2010-09-10,0.026190476190476056
2010-09-13,0.026190476190476056
2010-09-14,0.026190476190476056
2010-09-15,0.026190476190476056
2010-09-16,0.026190476190476056
2010-09-17,0.026190476190476056
2010-09-20,0.026190476190476056
2010-09-21,0.026190476190476056
2010-09-22,0.026190476190476056
2010-09-23,0.026190476190476056
2010-09-24,0.026190476190476056
2010-09-27,0.026190476190476056
2010-09-28,0.026190476190476056
2010-09-29,0.026190476190476056
2010-09-30,0.03818181818181834
2010-10-01,0.03818181818181834
2010-10-04,0.03818181818181834
2010-10-05,0.03818181818181834
2010-10-06,0.03818181818181834
2010-10-07,0.03818181818181834
2010-10-08,0.03818181818181834
2010-10-11,0.03818181818181834
2010-10-12,0.03818181818181834
2010-10-13,0.03818181818181834
2010-10-14,0.03818181818181834
2010-10-15,0.03818181818181834
2010-10-18,0.03818181818181834
2010-10-19,0.03818181818181834
2010-10-20,0.03818181818181834
2010-10-21,0.03818181818181834
2010-10-22,0.03818181818181834
2010-10-25,0.03818181818181834
2010-10-26,0.03818181818181834
2010-10-27,0.03818181818181834
2010-10-28,0.03818181818181834
2010-10-29,0.03818181818181834
2010-11-01,0.022727272727272728
2010-11-02,0.022727272727272728
2010-11-03,0.022727272727272728
2010-11-08,0.022727272727272728
2010-11-09,0.022727272727272728
2010-11-10,0.022727272727272728
2010-11-11,0.022727272727272728
2010-11-12,0.022727272727272728
2010-11-13,0.022727272727272728
2010-11-15,0.022727272727272728
2010-11-16,0.022727272727272728
2010-11-17,0.022727272727272728
2010-11-18,0.022727272727272728
2010-11-19,0.022727272727272728
2010-11-22,0.022727272727272728
2010-11-23,0.022727272727272728
2010-11-24,0.022727272727272728
2010-11-25,0.022727272727272728
2010-11-26,0.022727272727272728
2010-11-29,0.022727272727272728
2010-11-30,0.04050000000000011
2010-12-01,0.04050000000000011
2010-12-02,0.04050000000000011
2010-12-03,0.04050000000000011
2010-12-06,0.04050000000000011
2010-12-07,0.04050000000000011
2010-12-08,0.04050000000000011
2010-12-09,0.04050000000000011
2010-12-10,0.04050000000000011
2010-12-13,0.04050000000000011
2010-12-14,0.04050000000000011
2010-12-15,0.04050000000000011
2010-12-16,0.04050000000000011
2010-12-17,0.04050000000000011
2010-12-20,0.04050000000000011
2010-12-21,0.04050000000000011
2010-12-22,0.04050000000000011
2010-12-23,0.04050000000000011
2010-12-24,0.04050000000000011
2010-12-27,0.04050000000000011
2010-12-28,0.04050000000000011
2010-12-29,0.04050000000000011
2010-12-30,0.04050000000000011
2011-01-11,0.04695652173913036
2011-01-12,0.04695652173913036
2011-01-13,0.04695652173913036
2011-01-14,0.04695652173913036
2011-01-17,0.04695652173913036
2011-01-18,0.04695652173913036
2011-01-19,0.04695652173913036
2011-01-20,0.04695652173913036
2011-01-21,0.04695652173913036
2011-01-24,0.04695652173913036
2011-01-25,0.04695652173913036
2011-01-26,0.04695652173913036
2011-01-27,0.04695652173913036
2011-01-28,0.04695652173913036
2011-01-31,0.16928571428571462
2011-02-01,0.16928571428571462
2011-02-02,0.16928571428571462
2011-02-03,0.16928571428571462
2011-02-04,0.16928571428571462
2011-02-07,0.16928571428571462
2011-02-08,0.16928571428571462
2011-02-09,0.16928571428571462
2011-02-10,0.16928571428571462
2011-02-11,0.16928571428571462
2011-02-14,0.16928571428571462
2011-02-15,0.16928571428571462
2011-02-16,0.16928571428571462
2011-02-17,0.16928571428571462
2011-02-18,0.16928571428571462
2011-02-21,0.16928571428571462
2011-02-22,0.16928571428571462
2011-02-24,0.16928571428571462
2011-02-25,0.16928571428571462
2011-02-28,0.04105263157894743
2011-03-01,0.04105263157894743
2011-03-02,0.04105263157894743
2011-03-03,0.04105263157894743
2011-03-04,0.04105263157894743
2011-03-05,0.04105263157894743
2011-03-09,0.04105263157894743
2011-03-10,0.04105263157894743
2011-03-11,0.04105263157894743
2011-03-14,0.04105263157894743
2011-03-15,0.04105263157894743
2011-03-16,0.04105263157894743
2011-03-17,0.04105263157894743
2011-03-18,0.04105263157894743
2011-03-21,0.04105263157894743
2011-03-22,0.04105263157894743
2011-03-23,0.04105263157894743
2011-03-24,0.04105263157894743
2011-03-25,0.04105263157894743
2011-03-28,0.04105263157894743
2011-03-29,0.04105263157894743
2011-03-30,0.04105263157894743
2011-03-31,0.028181818181818388
2011-04-01,0.028181818181818388
2011-04-04,0.028181818181818388
2011-04-05,0.028181818181818388
2011-04-06,0.028181818181818388
2011-04-07,0.028181818181818388
2011-04-08,0.028181818181818388
2011-04-11,0.028181818181818388
2011-04-12,0.028181818181818388
2011-04-13,0.028181818181818388
2011-04-14,0.028181818181818388
2011-04-15,0.028181818181818388
2011-04-18,0.028181818181818388
2011-04-19,0.028181818181818388
2011-04-20,0.028181818181818388
2011-04-21,0.028181818181818388
2011-04-22,0.028181818181818388
2011-04-25,0.028181818181818388
2011-04-26,0.028181818181818388
2011-04-27,0.028181818181818388
2011-04-28,0.028181818181818388
2011-04-29,0.028181818181818388
2011-05-03,0.019545454545454855
2011-05-04,0.019545454545454855
2011-05-05,0.019545454545454855
2011-05-06,0.019545454545454855
2011-05-10,0.019545454545454855
2011-05-11,0.019545454545454855
2011-05-12,0.019545454545454855
2011-05-13,0.019545454545454855
2011-05-16,0.019545454545454855
2011-05-17,0.019545454545454855
2011-05-18,0.019545454545454855
2011-05-19,0.019545454545454855
2011-05-20,0.019545454545454855
2011-05-23,0.019545454545454855
2011-05-24,0.019545454545454855
2011-05-25,0.019545454545454855
2011-05-26,0.019545454545454855
2011-05-27,0.019545454545454855
2011-05-30,0.019545454545454855
2011-05-31,0.025263157894737053
2011-06-01,0.025263157894737053
2011-06-02,0.025263157894737053
2011-06-03,0.025263157894737053
2011-06-06,0.025263157894737053
2011-06-07,0.025263157894737053
2011-06-08,0.025263157894737053
2011-06-09,0.025263157894737053
2011-06-10,0.025263157894737053
2011-06-14,0.025263157894737053
2011-06-15,0.025263157894737053
2011-06-16,0.025263157894737053
2011-06-17,0.025263157894737053
2011-06-20,0.025263157894737053
2011-06-21,0.025263157894737053
2011-06-22,0.025263157894737053
2011-06-23,0.025263157894737053
2011-06-24,0.025263157894737053
2011-06-27,0.025263157894737053
2011-06-28,0.025263157894737053
2011-06-29,0.025263157894737053
2011-06-30,0.010952380952381142
2011-07-01,0.010952380952381142
2011-07-04,0.010952380952381142
2011-07-05,0.010952380952381142
2011-07-06,0.010952380952381142
2011-07-07,0.010952380952381142
2011-07-08,0.010952380952381142
2011-07-11,0.010952380952381142
2011-07-12,0.010952380952381142
2011-07-13,0.010952380952381142
2011-07-14,0.010952380952381142
2011-07-15,0.010952380952381142
2011-07-18,0.010952380952381142
2011-07-19,0.010952380952381142
2011-07-20,0.010952380952381142
2011-07-21,0.010952380952381142
2011-07-22,0.010952380952381142
2011-07-25,0.010952380952381142
2011-07-26,0.010952380952381142
2011-07-27,0.010952380952381142
2011-07-28,0.010952380952381142
2011-07-29,0.010952380952381142
2011-08-01,-0.0004545454545456871
2011-08-02,-0.0004545454545456871
2011-08-03,-0.0004545454545456871
2011-08-04,-0.0004545454545456871
2011-08-05,-0.0004545454545456871
2011-08-08,-0.0004545454545456871
2011-08-09,-0.0004545454545456871
2011-08-10,-0.0004545454545456871
2011-08-11,-0.0004545454545456871
2011-08-12,-0.0004545454545456871
2011-08-15,-0.0004545454545456871
2011-08-16,-0.0004545454545456871
2011-08-17,-0.0004545454545456871
2011-08-18,-0.0004545454545456871
2011-08-19,-0.0004545454545456871
2011-08-22,-0.0004545454545456871
2011-08-23,-0.0004545454545456871
2011-08-24,-0.0004545454545456871
2011-08-25,-0.0004545454545456871
2011-08-26,-0.0004545454545456871
2011-08-29,-0.0004545454545456871
2011-08-30,-0.0004545454545456871
2011-08-31,-0.010909090909090676
2011-09-01,-0.010909090909090676
2011-09-02,-0.010909090909090676
2011-09-05,-0.010909090909090676
2011-09-06,-0.010909090909090676
2011-09-07,-0.010909090909090676
2011-09-08,-0.010909090909090676
2011-09-09,-0.010909090909090676
2011-09-12,-0.010909090909090676
2011-09-13,-0.010909090909090676
2011-09-14,-0.010909090909090676
2011-09-15,-0.010909090909090676
2011-09-16,-0.010909090909090676
2011-09-19,-0.010909090909090676
2011-09-20,-0.010909090909090676
2011-09-21,-0.010909090909090676
2011-09-22,-0.010909090909090676
2011-09-23,-0.010909090909090676
2011-09-26,-0.010909090909090676
2011-09-27,-0.010909090909090676
2011-09-28,-0.010909090909090676
2011-09-29,-0.010909090909090676
2011-09-30,-0.0018181818181821025
2011-10-03,-0.0018181818181821025
2011-10-04,-0.0018181818181821025
2011-10-05,-0.0018181818181821025
2011-10-06,-0.0018181818181821025
2011-10-07,-0.0018181818181821025
2011-10-10,-0.0018181818181821025
2011-10-11,-0.0018181818181821025
2011-10-12,-0.0018181818181821025
2011-10-13,-0.0018181818181821025
2011-10-14,-0.0018181818181821025
2011-10-17,-0.0018181818181821025
2011-10-18,-0.0018181818181821025
2011-10-19,-0.0018181818181821025
2011-10-20,-0.0018181818181821025
2011-10-21,-0.0018181818181821025
2011-10-24,-0.0018181818181821025
2011-10-25,-0.0018181818181821025
2011-10-26,-0.0018181818181821025
2011-10-27,-0.0018181818181821025
2011-10-28,-0.0018181818181821025
2011-10-31,0.022857142857143048
2011-11-01,0.022857142857143048
2011-11-02,0.022857142857143048
2011-11-03,0.022857142857143048
2011-11-07,0.022857142857143048
2011-11-08,0.022857142857143048
2011-11-09,0.022857142857143048
2011-11-10,0.022857142857143048
2011-11-11,0.022857142857143048
2011-11-14,0.022857142857143048
2011-11-15,0.022857142857143048
2011-11-16,0.022857142857143048
2011-11-17,0.022857142857143048
2011-11-18,0.022857142857143048
2011-11-21,0.022857142857143048
2011-11-22,0.022857142857143048
2011-11-23,0.022857142857143048
2011-11-24,0.022857142857143048
2011-11-25,0.022857142857143048
2011-11-28,0.022857142857143048
2011-11-29,0.022857142857143048
2011-11-30,0.02000000000000008
2011-12-01,0.02000000000000008
2011-12-02,0.02000000000000008
2011-12-05,0.02000000000000008
2011-12-06,0.02000000000000008
2011-12-07,0.02000000000000008
2011-12-08,0.02000000000000008
2011-12-09,0.02000000000000008
2011-12-12,0.02000000000000008
2011-12-13,0.02000000000000008
2011-12-14,0.02000000000000008
2011-12-15,0.02000000000000008
2011-12-16,0.02000000000000008
2011-12-19,0.02000000000000008
2011-12-20,0.02000000000000008
2011-12-21,0.02000000000000008
2011-12-22,0.02000000000000008
2011-12-23,0.02000000000000008
2011-12-26,0.02000000000000008
2011-12-27,0.02000000000000008
2011-12-28,0.02000000000000008
2011-12-29,0.02000000000000008
2011-12-30,0.02000000000000008
2012-01-03,0.019130434782608598
2012-01-04,0.019130434782608598
2012-01-05,0.019130434782608598
2012-01-06,0.019130434782608598
2012-01-09,0.019130434782608598
2012-01-10,0.019130434782608598
2012-01-11,0.019130434782608598
2012-01-12,0.019130434782608598
2012-01-13,0.019130434782608598
2012-01-16,0.019130434782608598
2012-01-17,0.019130434782608598
2012-01-18,0.019130434782608598
2012-01-19,0.019130434782608598
2012-01-20,0.019130434782608598
2012-01-23,0.019130434782608598
2012-01-24,0.019130434782608598
2012-01-25,0.019130434782608598
2012-01-26,0.019130434782608598
2012-01-27,0.019130434782608598
2012-01-30,0.019130434782608598
2012-01-31,0.025
2012-02-01,0.025
2012-02-02,0.025
2012-02-03,0.025
2012-02-06,0.025
2012-02-07,0.025
2012-02-08,0.025
2012-02-09,0.025
2012-02-10,0.025
2012-02-13,0.025
2012-02-14,0.025
2012-02-15,0.025
2012-02-16,0.025
2012-02-17,0.025
2012-02-20,0.025
2012-02-21,0.025
2012-02-22,0.025
2012-02-24,0.025
2012-02-27,0.025
2012-02-28,0.025
2012-02-29,0.018500000000000228
2012-03-01,0.018500000000000228
2012-03-02,0.018500000000000228
2012-03-05,0.018500000000000228
2012-03-06,0.018500000000000228
2012-03-07,0.018500000000000228
2012-03-11,0.018500000000000228
2012-03-12,0.018500000000000228
2012-03-13,0.018500000000000228
2012-03-14,0.018500000000000228
2012-03-15,0.018500000000000228
2012-03-16,0.018500000000000228
2012-03-19,0.018500000000000228
2012-03-20,0.018500000000000228
2012-03-21,0.018500000000000228
2012-03-22,0.018500000000000228
2012-03-23,0.018500000000000228
2012-03-26,0.018500000000000228
2012-03-27,0.018500000000000228
2012-03-28,0.018500000000000228
2012-03-29,0.018500000000000228
2012-03-30,0.018500000000000228
2012-04-02,0.026363636363636287
2012-04-03,0.026363636363636287
2012-04-04,0.026363636363636287
2012-04-05,0.026363636363636287
2012-04-06,0.026363636363636287
2012-04-09,0.026363636363636287
2012-04-10,0.026363636363636287
2012-04-11,0.026363636363636287
2012-04-12,0.026363636363636287
2012-04-13,0.026363636363636287
2012-04-16,0.026363636363636287
2012-04-17,0.026363636363636287
2012-04-18,0.026363636363636287
2012-04-19,0.026363636363636287
2012-04-20,0.026363636363636287
2012-04-23,0.026363636363636287
2012-04-24,0.026363636363636287
2012-04-25,0.026363636363636287
2012-04-26,0.026363636363636287
2012-04-27,0.026363636363636287
2012-04-28,0.026363636363636287
2012-05-02,0.01476190476190487
2012-05-03,0.01476190476190487
2012-05-04,0.01476190476190487
2012-05-05,0.01476190476190487
2012-05-07,0.01476190476190487
2012-05-08,0.01476190476190487
2012-05-10,0.01476190476190487
2012-05-11,0.01476190476190487
2012-05-12,0.01476190476190487
2012-05-14,0.01476190476190487
2012-05-15,0.01476190476190487
2012-05-16,0.01476190476190487
2012-05-17,0.01476190476190487
2012-05-18,0.01476190476190487
2012-05-21,0.01476190476190487
2012-05-22,0.01476190476190487
2012-05-23,0.01476190476190487
2012-05-24,0.01476190476190487
2012-05-25,0.01476190476190487
2012-05-28,0.01476190476190487
2012-05-29,0.01476190476190487
2012-05-30,0.01476190476190487
2012-05-31,0.023636363636363455
2012-06-01,0.023636363636363455
2012-06-04,0.023636363636363455
2012-06-05,0.023636363636363455
2012-06-06,0.023636363636363455
2012-06-07,0.023636363636363455
2012-06-08,0.023636363636363455
2012-06-09,0.023636363636363455
2012-06-13,0.023636363636363455
2012-06-14,0.023636363636363455
2012-06-15,0.023636363636363455
2012-06-18,0.023636363636363455
2012-06-19,0.023636363636363455
2012-06-20,0.023636363636363455
2012-06-21,0.023636363636363455
2012-06-22,0.023636363636363455
2012-06-25,0.023636363636363455
2012-06-26,0.023636363636363455
2012-06-27,0.023636363636363455
2012-06-28,0.023636363636363455
2012-06-29,0.023636363636363455
2012-07-02,0.04238095238095241
2012-07-03,0.04238095238095241
2012-07-04,0.04238095238095241
2012-07-05,0.04238095238095241
2012-07-06,0.04238095238095241
2012-07-09,0.04238095238095241
2012-07-10,0.04238095238095241
2012-07-11,0.04238095238095241
2012-07-12,0.04238095238095241
2012-07-13,0.04238095238095241
2012-07-16,0.04238095238095241
2012-07-17,0.04238095238095241
2012-07-18,0.04238095238095241
2012-07-19,0.04238095238095241
2012-07-20,0.04238095238095241
2012-07-23,0.04238095238095241
2012-07-24,0.04238095238095241
2012-07-25,0.04238095238095241
2012-07-26,0.04238095238095241
